sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status,Total Sales
SAMS-00009230,2023-05-30,2023,Q2,May,Peru,South America,Lima,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Violet,No,171.42,5,1,162.85,162.85,PEN,3.74,609.06,Corporate / B2B,Gift Card,Government,55+,New User,2.8,Kept,171.42
SAMS-00009235,2023-11-22,2023,Q4,November,Peru,South America,Lima,Samsung Galaxy M04,Galaxy M,64 GB,Deep Ocean Blue,No,94.39,0,2,94.39,188.78,PEN,3.74,706.04,E-commerce Platform,Gift Card,Individual,55+,Android (Other),2.7,Kept,188.78
SAMS-00009239,2024-10-12,2024,Q4,October,Peru,South America,Lima,Samsung Galaxy M54 5G,Galaxy M,256 GB,Deep Ocean Blue,Yes,356.91,0,1,356.91,356.91,PEN,3.74,1334.84,Authorized Reseller,Credit Card,Education,35–44,Feature Phone,4.8,Exchanged,356.91
SAMS-00009240,2024-10-15,2024,Q4,October,Peru,South America,Lima,Samsung Galaxy Z Fold 4,Galaxy Z,256 GB,Green,Yes,1635.5,0,1,1635.5,1635.5,PEN,3.74,6116.77,Authorized Reseller,Credit Card,Business,25–34,New User,2.8,Returned,1635.5
SAMS-00009242,2021-08-12,2021,Q3,August,Peru,South America,Piura,Samsung Galaxy M34 5G,Galaxy M,256 GB,Dark Blue,Yes,237.45,3,5,230.33,1151.65,PEN,3.74,4307.17,Samsung Store,EMI / Installment,Education,45–54,New User,3.1,Kept,1187.25
SAMS-00009243,2021-08-31,2021,Q3,August,Peru,South America,Piura,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Icy Blue,Yes,1758.37,0,2,1758.37,3516.74,PEN,3.74,13152.61,E-commerce Platform,Credit Card,Individual,25–34,Android (Samsung),2.8,Kept,3516.74
SAMS-00009253,2022-02-13,2022,Q1,February,Peru,South America,Piura,Samsung Galaxy A14 5G,Galaxy A,128 GB,Awesome White,Yes,201.81,0,3,201.81,605.43,PEN,3.74,2264.31,Online (Samsung.com),Gift Card,Enterprise,45–54,Android (Other),3.6,Kept,605.4300000000001
SAMS-00009261,2023-02-20,2023,Q1,February,Peru,South America,Piura,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Peach,No,228.5,0,4,228.5,914.0,PEN,3.74,3418.36,E-commerce Platform,Debit Card,Enterprise,35–44,iOS,3.7,Returned,914.0
SAMS-00009262,2023-02-22,2023,Q1,February,Peru,South America,Piura,Samsung Galaxy S23,Galaxy S,512 GB,Lime,Yes,750.57,10,4,675.51,2702.04,PEN,3.74,10105.63,Authorized Reseller,EMI / Installment,Government,55+,Android (Other),2.6,Kept,3002.28
SAMS-00009263,2023-04-21,2023,Q2,April,Peru,South America,Piura,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Graphite,Yes,319.32,5,1,303.35,303.35,PEN,3.74,1134.53,Corporate / B2B,EMI / Installment,Education,25–34,Android (Samsung),4.8,Kept,319.32
SAMS-00009265,2023-09-05,2023,Q3,September,Peru,South America,Piura,Samsung Galaxy S22,Galaxy S,512 GB,Lime,Yes,648.03,5,1,615.63,615.63,PEN,3.74,2302.46,E-commerce Platform,Credit Card,Enterprise,55+,New User,3.8,Kept,648.03
SAMS-00009270,2024-05-07,2024,Q2,May,Peru,South America,Piura,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Violet,No,168.43,12,1,148.22,148.22,PEN,3.74,554.34,Corporate / B2B,BNPL (Buy Now Pay Later),Education,45–54,Feature Phone,3.0,Returned,168.43
SAMS-00009271,2024-05-22,2024,Q2,May,Peru,South America,Piura,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Icy Blue,Yes,1835.58,20,2,1468.46,2936.92,PEN,3.74,10984.08,Carrier Store,Debit Card,Business,45–54,iOS,4.2,Returned,3671.16
SAMS-00009281,2021-02-23,2021,Q1,February,Peru,South America,Trujillo,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Graphite,Yes,927.86,10,3,835.07,2505.21,PEN,3.74,9369.49,Corporate / B2B,BNPL (Buy Now Pay Later),Individual,35–44,iOS,3.3,Kept,2783.58
SAMS-00009291,2022-06-06,2022,Q2,June,Peru,South America,Trujillo,Samsung Galaxy M04,Galaxy M,128 GB,Waterfall Blue,No,99.67,0,1,99.67,99.67,PEN,3.74,372.77,Third-Party Retailer,Samsung Pay,Enterprise,45–54,Android (Samsung),4.8,Kept,99.67
SAMS-00009294,2022-08-22,2022,Q3,August,Peru,South America,Trujillo,Samsung Galaxy S24+,Galaxy S,1 TB,Cream,Yes,993.68,0,2,993.68,1987.36,PEN,3.74,7432.73,E-commerce Platform,EMI / Installment,Individual,45–54,Android (Other),4.4,Kept,1987.36
SAMS-00009301,2023-04-20,2023,Q2,April,Peru,South America,Trujillo,Samsung Galaxy M14 5G,Galaxy M,64 GB,Midnight Blue,Yes,177.25,5,1,168.39,168.39,PEN,3.74,629.78,Samsung Store,Net Banking,Enterprise,55+,New User,4.4,Returned,177.25
SAMS-00009302,2023-07-08,2023,Q3,July,Peru,South America,Trujillo,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome White,Yes,195.9,0,2,195.9,391.8,PEN,3.74,1465.33,Corporate / B2B,Gift Card,Government,45–54,iOS,3.2,Kept,391.8
SAMS-00009308,2024-08-14,2024,Q3,August,Peru,South America,Trujillo,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Graphite,Yes,1835.32,0,2,1835.32,3670.64,PEN,3.74,13728.19,Samsung Store,Cash,Government,55+,Android (Other),3.2,Kept,3670.64
SAMS-00009309,2024-08-18,2024,Q3,August,Peru,South America,Trujillo,Samsung Galaxy S24,Galaxy S,256 GB,Lavender,Yes,803.05,20,2,642.44,1284.88,PEN,3.74,4805.45,Corporate / B2B,Credit Card,Business,35–44,Android (Samsung),4.2,Returned,1606.1
SAMS-00009310,2024-09-15,2024,Q3,September,Peru,South America,Trujillo,Samsung Galaxy S24+,Galaxy S,512 GB,Titanium Violet,Yes,1036.31,10,2,932.68,1865.36,PEN,3.74,6976.45,E-commerce Platform,Credit Card,Enterprise,25–34,iOS,4.1,Kept,2072.62
SAMS-00009316,2021-02-13,2021,Q1,February,Philippines,Asia,Antipolo,Samsung Galaxy M04,Galaxy M,64 GB,Icy Blue,No,103.66,10,2,93.29,186.58,PHP,56.5,10541.77,Carrier Store,Cash,Individual,25–34,New User,3.4,Kept,207.32
SAMS-00009320,2021-08-10,2021,Q3,August,Philippines,Asia,Antipolo,Samsung Galaxy M34 5G,Galaxy M,64 GB,Prism Black,Yes,236.44,2,1,231.71,231.71,PHP,56.5,13091.61,Third-Party Retailer,Gift Card,Government,45–54,Feature Phone,4.3,Returned,236.44
SAMS-00009323,2022-01-23,2022,Q1,January,Philippines,Asia,Antipolo,Samsung Galaxy A04,Galaxy A,256 GB,Awesome White,No,107.89,0,7,107.89,755.23,PHP,56.5,42670.5,Authorized Reseller,Cash,Individual,45–54,iOS,4.8,Kept,755.23
SAMS-00009326,2022-06-19,2022,Q2,June,Philippines,Asia,Antipolo,Samsung Galaxy M54 5G,Galaxy M,64 GB,Prism Black,Yes,339.44,20,2,271.55,543.1,PHP,56.5,30685.15,Samsung Store,Gift Card,Enterprise,25–34,New User,2.6,Kept,678.88
SAMS-00009329,2023-04-03,2023,Q2,April,Philippines,Asia,Antipolo,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Graphite,Yes,891.69,0,3,891.69,2675.07,PHP,56.5,151141.46,E-commerce Platform,EMI / Installment,Enterprise,35–44,Android (Samsung),3.6,Returned,2675.07
SAMS-00009330,2023-05-26,2023,Q2,May,Philippines,Asia,Antipolo,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome White,Yes,420.48,0,2,420.48,840.96,PHP,56.5,47514.24,E-commerce Platform,Debit Card,Enterprise,18–24,iOS,2.8,Kept,840.96
SAMS-00009350,2021-08-06,2021,Q3,August,Philippines,Asia,Cagayan de Oro,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome White,Yes,387.92,5,2,368.52,737.04,PHP,56.5,41642.76,Third-Party Retailer,Samsung Pay,Enterprise,35–44,iOS,3.2,Kept,775.84
SAMS-00009355,2022-02-18,2022,Q1,February,Philippines,Asia,Cagayan de Oro,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Icy Blue,Yes,924.73,0,1,924.73,924.73,PHP,56.5,52247.25,Third-Party Retailer,EMI / Installment,Education,55+,Android (Other),4.4,Kept,924.73
SAMS-00009358,2022-06-01,2022,Q2,June,Philippines,Asia,Cagayan de Oro,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Graphite,Yes,409.95,5,3,389.45,1168.35,PHP,56.5,66011.77,Third-Party Retailer,Gift Card,Education,35–44,Android (Other),4.7,Returned,1229.85
SAMS-00009365,2023-03-05,2023,Q1,March,Philippines,Asia,Cagayan de Oro,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Black,Yes,339.09,15,1,288.23,288.23,PHP,56.5,16285.0,E-commerce Platform,Net Banking,Individual,25–34,Android (Samsung),3.8,Kept,339.09
SAMS-00009373,2024-09-08,2024,Q3,September,Philippines,Asia,Cagayan de Oro,Samsung Galaxy Z Flip 4,Galaxy Z,512 GB,Blue,Yes,907.06,0,1,907.06,907.06,PHP,56.5,51248.89,Corporate / B2B,Samsung Pay,Business,25–34,iOS,3.5,Kept,907.06
SAMS-00009376,2021-03-20,2021,Q1,March,Philippines,Asia,Caloocan,Samsung Galaxy A14 5G,Galaxy A,128 GB,Awesome Lime,Yes,196.3,12,3,172.74,518.22,PHP,56.5,29279.43,Samsung Store,Samsung Pay,Individual,35–44,New User,3.6,Kept,588.9000000000001
SAMS-00009380,2021-08-07,2021,Q3,August,Philippines,Asia,Caloocan,Samsung Galaxy S22,Galaxy S,256 GB,Graph,Yes,713.58,5,2,677.9,1355.8,PHP,56.5,76602.7,Corporate / B2B,EMI / Installment,Individual,55+,New User,3.5,Returned,1427.16
SAMS-00009387,2022-04-23,2022,Q2,April,Philippines,Asia,Caloocan,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Violet,No,181.91,0,10,181.91,1819.1,PHP,56.5,102779.15,Online (Samsung.com),Samsung Pay,Government,18–24,Android (Samsung),3.1,Returned,1819.1
SAMS-00009389,2022-06-14,2022,Q2,June,Philippines,Asia,Caloocan,Samsung Galaxy S22,Galaxy S,256 GB,Titanium Gray,Yes,733.61,0,4,733.61,2934.44,PHP,56.5,165795.86,E-commerce Platform,Cash,Individual,25–34,Feature Phone,4.3,Returned,2934.44
SAMS-00009392,2022-09-22,2022,Q3,September,Philippines,Asia,Caloocan,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Black,Yes,417.34,0,10,417.34,4173.4,PHP,56.5,235797.1,Samsung Store,Cash,Individual,25–34,iOS,3.0,Kept,4173.4
SAMS-00009393,2022-10-10,2022,Q4,October,Philippines,Asia,Caloocan,Samsung Galaxy S21 FE,Galaxy S,512 GB,Titanium Gray,No,500.14,0,1,500.14,500.14,PHP,56.5,28257.91,E-commerce Platform,Samsung Pay,Government,25–34,Android (Samsung),3.3,Kept,500.14
SAMS-00009394,2022-11-09,2022,Q4,November,Philippines,Asia,Caloocan,Samsung Galaxy S24,Galaxy S,128 GB,Phantom Black,Yes,820.03,10,2,738.03,1476.06,PHP,56.5,83397.39,Online (Samsung.com),Samsung Pay,Enterprise,18–24,Feature Phone,3.8,Returned,1640.06
SAMS-00009395,2022-11-12,2022,Q4,November,Philippines,Asia,Caloocan,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Blue,Yes,1085.77,7,1,1009.77,1009.77,PHP,56.5,57052.0,E-commerce Platform,BNPL (Buy Now Pay Later),Individual,18–24,New User,4.3,Kept,1085.77
SAMS-00009396,2023-01-09,2023,Q1,January,Philippines,Asia,Caloocan,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Phantom Black,Yes,1599.15,7,1,1487.21,1487.21,PHP,56.5,84027.37,Online (Samsung.com),Credit Card,Business,25–34,Android (Other),4.7,Kept,1599.15
SAMS-00009398,2023-02-07,2023,Q1,February,Philippines,Asia,Caloocan,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Graphite,Yes,964.71,0,3,964.71,2894.13,PHP,56.5,163518.35,Authorized Reseller,Credit Card,Government,55+,Android (Other),3.9,Kept,2894.13
SAMS-00009403,2024-07-13,2024,Q3,July,Philippines,Asia,Caloocan,Samsung Galaxy M54 5G,Galaxy M,64 GB,Dark Blue,Yes,331.13,7,1,307.95,307.95,PHP,56.5,17399.17,Authorized Reseller,Debit Card,Education,18–24,Android (Other),2.8,Kept,331.13
SAMS-00009404,2024-08-26,2024,Q3,August,Philippines,Asia,Caloocan,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Black,Yes,214.63,3,1,208.19,208.19,PHP,56.5,11762.74,Online (Samsung.com),Debit Card,Individual,55+,Android (Other),3.6,Kept,214.63
SAMS-00009416,2021-12-13,2021,Q4,December,Philippines,Asia,Cebu City,Samsung Galaxy A33 5G,Galaxy A,64 GB,Awesome Black,Yes,367.76,5,2,349.37,698.74,PHP,56.5,39478.81,Authorized Reseller,Credit Card,Individual,18–24,Feature Phone,2.6,Kept,735.52
SAMS-00009423,2023-02-24,2023,Q1,February,Philippines,Asia,Cebu City,Samsung Galaxy Z Flip 4,Galaxy Z,256 GB,Gray,Yes,802.28,12,4,706.01,2824.04,PHP,56.5,159558.26,E-commerce Platform,Net Banking,Enterprise,25–34,New User,2.5,Kept,3209.12
SAMS-00009425,2023-03-25,2023,Q1,March,Philippines,Asia,Cebu City,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Graphite,No,239.03,0,2,239.03,478.06,PHP,56.5,27010.39,Carrier Store,Gift Card,Education,18–24,New User,3.7,Kept,478.06
SAMS-00009429,2023-09-21,2023,Q3,September,Philippines,Asia,Cebu City,Samsung Galaxy S24+,Galaxy S,1 TB,Green,Yes,1026.6,15,3,872.61,2617.83,PHP,56.5,147907.39,Third-Party Retailer,EMI / Installment,Government,18–24,New User,4.8,Kept,3079.7999999999997
SAMS-00009430,2023-11-17,2023,Q4,November,Philippines,Asia,Cebu City,Samsung Galaxy M14 5G,Galaxy M,128 GB,Dark Blue,Yes,170.76,0,1,170.76,170.76,PHP,56.5,9647.94,Online (Samsung.com),Samsung Pay,Education,55+,Feature Phone,3.2,Exchanged,170.76
SAMS-00009434,2024-09-22,2024,Q3,September,Philippines,Asia,Cebu City,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Gray,Yes,761.9,3,1,739.04,739.04,PHP,56.5,41755.76,Third-Party Retailer,Cash,Government,35–44,Android (Samsung),3.6,Kept,761.9
SAMS-00009437,2024-12-23,2024,Q4,December,Philippines,Asia,Cebu City,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Icy Blue,Yes,947.04,7,1,880.75,880.75,PHP,56.5,49762.38,Samsung Store,Cash,Enterprise,45–54,New User,3.6,Kept,947.04
SAMS-00009438,2024-12-30,2024,Q4,December,Philippines,Asia,Cebu City,Samsung Galaxy S23+,Galaxy S,1 TB,Phantom White,Yes,1044.65,0,4,1044.65,4178.6,PHP,56.5,236090.9,Corporate / B2B,Net Banking,Government,18–24,iOS,3.2,Kept,4178.6
SAMS-00009441,2021-05-22,2021,Q2,May,Philippines,Asia,Davao,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Lime,No,158.3,0,2,158.3,316.6,PHP,56.5,17887.9,E-commerce Platform,EMI / Installment,Government,25–34,Feature Phone,4.8,Kept,316.6
SAMS-00009448,2022-11-30,2022,Q4,November,Philippines,Asia,Davao,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Phantom Black,Yes,1228.45,12,4,1081.04,4324.16,PHP,56.5,244315.04,Carrier Store,Samsung Pay,Business,45–54,Android (Samsung),3.3,Kept,4913.8
SAMS-00009449,2022-12-01,2022,Q4,December,Philippines,Asia,Davao,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Black,No,135.55,3,3,131.48,394.44,PHP,56.5,22285.86,E-commerce Platform,Cash,Education,35–44,iOS,3.0,Exchanged,406.65000000000003
SAMS-00009450,2023-02-15,2023,Q1,February,Philippines,Asia,Davao,Samsung Galaxy M34 5G,Galaxy M,256 GB,Waterfall Blue,Yes,262.15,0,1,262.15,262.15,PHP,56.5,14811.47,Carrier Store,BNPL (Buy Now Pay Later),Education,55+,Android (Samsung),4.9,Kept,262.15
SAMS-00009451,2023-03-12,2023,Q1,March,Philippines,Asia,Davao,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Lavender,Yes,1833.45,5,1,1741.78,1741.78,PHP,56.5,98410.57,Third-Party Retailer,EMI / Installment,Education,25–34,Android (Other),4.8,Kept,1833.45
SAMS-00009454,2023-06-21,2023,Q2,June,Philippines,Asia,Davao,Samsung Galaxy S22+,Galaxy S,512 GB,Phantom Black,Yes,965.34,2,2,946.03,1892.06,PHP,56.5,106901.39,Carrier Store,Gift Card,Individual,25–34,iOS,3.1,Kept,1930.68
SAMS-00009459,2024-01-23,2024,Q1,January,Philippines,Asia,Davao,Samsung Galaxy S22,Galaxy S,1 TB,Cream,Yes,659.47,10,1,593.52,593.52,PHP,56.5,33533.88,Online (Samsung.com),Debit Card,Individual,55+,iOS,4.1,Exchanged,659.47
SAMS-00009461,2024-04-09,2024,Q2,April,Philippines,Asia,Davao,Samsung Galaxy A14,Galaxy A,128 GB,Awesome Lime,No,177.37,0,3,177.37,532.11,PHP,56.5,30064.22,E-commerce Platform,Samsung Pay,Government,35–44,Feature Phone,4.6,Kept,532.11
SAMS-00009463,2024-06-12,2024,Q2,June,Philippines,Asia,Davao,Samsung Galaxy S23 Ultra,Galaxy S,1 TB,Lavender,Yes,1152.25,3,2,1117.68,2235.36,PHP,56.5,126297.84,Third-Party Retailer,Credit Card,Government,55+,Android (Other),4.7,Kept,2304.5
SAMS-00009471,2021-07-28,2021,Q3,July,Philippines,Asia,Manila,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Peach,Yes,211.26,7,1,196.47,196.47,PHP,56.5,11100.56,Samsung Store,Debit Card,Business,25–34,Feature Phone,4.8,Kept,211.26
SAMS-00009478,2022-01-27,2022,Q1,January,Philippines,Asia,Manila,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Blue,Yes,780.73,20,1,624.58,624.58,PHP,56.5,35288.77,Samsung Store,Debit Card,Enterprise,35–44,New User,3.1,Kept,780.73
SAMS-00009481,2022-07-12,2022,Q3,July,Philippines,Asia,Manila,Samsung Galaxy S23+,Galaxy S,512 GB,Titanium Gray,Yes,997.38,0,4,997.38,3989.52,PHP,56.5,225407.88,E-commerce Platform,Cash,Education,55+,Android (Other),2.8,Kept,3989.52
SAMS-00009485,2022-12-21,2022,Q4,December,Philippines,Asia,Manila,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Gray,Yes,699.31,7,2,650.36,1300.72,PHP,56.5,73490.68,Authorized Reseller,EMI / Installment,Education,45–54,iOS,3.9,Kept,1398.62
SAMS-00009487,2023-05-08,2023,Q2,May,Philippines,Asia,Manila,Samsung Galaxy M14 5G,Galaxy M,256 GB,Deep Ocean Blue,Yes,179.1,3,2,173.73,347.46,PHP,56.5,19631.49,E-commerce Platform,Samsung Pay,Education,55+,New User,4.0,Kept,358.2
SAMS-00009489,2023-09-29,2023,Q3,September,Philippines,Asia,Manila,Samsung Galaxy M34 5G,Galaxy M,128 GB,Dark Blue,Yes,246.13,12,6,216.59,1299.54,PHP,56.5,73424.01,Carrier Store,Cash,Enterprise,45–54,Android (Other),3.6,Kept,1476.78
SAMS-00009491,2024-06-13,2024,Q2,June,Philippines,Asia,Manila,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Icy Blue,Yes,1763.08,0,3,1763.08,5289.24,PHP,56.5,298842.06,Third-Party Retailer,BNPL (Buy Now Pay Later),Education,55+,New User,4.5,Kept,5289.24
SAMS-00009492,2024-07-11,2024,Q3,July,Philippines,Asia,Manila,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome Graphite,Yes,361.9,0,1,361.9,361.9,PHP,56.5,20447.35,Carrier Store,Credit Card,Education,35–44,New User,4.4,Kept,361.9
SAMS-00009499,2021-02-18,2021,Q1,February,Philippines,Asia,Pasig,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome White,Yes,417.88,0,1,417.88,417.88,PHP,56.5,23610.22,Samsung Store,Samsung Pay,Government,25–34,New User,4.7,Kept,417.88
SAMS-00009507,2022-02-07,2022,Q1,February,Philippines,Asia,Pasig,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Phantom Black,Yes,952.69,7,2,886.0,1772.0,PHP,56.5,100118.0,Online (Samsung.com),Debit Card,Business,45–54,New User,4.2,Kept,1905.38
SAMS-00009508,2022-03-09,2022,Q1,March,Philippines,Asia,Pasig,Samsung Galaxy M04,Galaxy M,256 GB,Waterfall Blue,No,107.78,2,1,105.62,105.62,PHP,56.5,5967.53,Online (Samsung.com),Cash,Individual,25–34,Android (Other),4.1,Kept,107.78
SAMS-00009510,2022-04-23,2022,Q2,April,Philippines,Asia,Pasig,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Black,Yes,193.63,0,2,193.63,387.26,PHP,56.5,21880.19,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,45–54,Android (Other),3.8,Kept,387.26
SAMS-00009511,2022-04-27,2022,Q2,April,Philippines,Asia,Pasig,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Phantom Black,Yes,1230.85,7,2,1144.69,2289.38,PHP,56.5,129349.97,Authorized Reseller,Net Banking,Enterprise,25–34,New User,3.0,Kept,2461.7
SAMS-00009512,2022-05-04,2022,Q2,May,Philippines,Asia,Pasig,Samsung Galaxy S23 Ultra,Galaxy S,256 GB,Graph,Yes,1207.55,3,6,1171.32,7027.92,PHP,56.5,397077.48,E-commerce Platform,Gift Card,Education,18–24,New User,2.5,Kept,7245.299999999999
SAMS-00009514,2022-08-29,2022,Q3,August,Philippines,Asia,Pasig,Samsung Galaxy S22+,Galaxy S,256 GB,Titanium Violet,Yes,840.42,10,1,756.38,756.38,PHP,56.5,42735.47,Carrier Store,Cash,Government,35–44,Feature Phone,3.3,Kept,840.42
SAMS-00009515,2022-09-23,2022,Q3,September,Philippines,Asia,Pasig,Samsung Galaxy S23,Galaxy S,128 GB,Titanium Yellow,Yes,839.35,7,3,780.6,2341.8,PHP,56.5,132311.7,Corporate / B2B,Cash,Enterprise,25–34,iOS,5.0,Kept,2518.05
SAMS-00009516,2022-10-03,2022,Q4,October,Philippines,Asia,Pasig,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Violet,Yes,375.8,2,1,368.28,368.28,PHP,56.5,20807.82,Third-Party Retailer,Gift Card,Business,18–24,Feature Phone,2.8,Kept,375.8
SAMS-00009519,2022-12-14,2022,Q4,December,Philippines,Asia,Pasig,Samsung Galaxy A04,Galaxy A,256 GB,Awesome Peach,No,113.9,12,2,100.23,200.46,PHP,56.5,11325.99,Carrier Store,Debit Card,Government,35–44,Feature Phone,4.2,Kept,227.8
SAMS-00009520,2023-02-08,2023,Q1,February,Philippines,Asia,Pasig,Samsung Galaxy S24,Galaxy S,256 GB,Titanium Violet,Yes,819.48,0,1,819.48,819.48,PHP,56.5,46300.62,Samsung Store,Samsung Pay,Education,25–34,Android (Samsung),4.3,Returned,819.48
SAMS-00009525,2024-04-09,2024,Q2,April,Philippines,Asia,Pasig,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Black,No,136.39,0,3,136.39,409.17,PHP,56.5,23118.1,Third-Party Retailer,Samsung Pay,Business,35–44,Feature Phone,3.7,Kept,409.16999999999996
SAMS-00009526,2024-05-28,2024,Q2,May,Philippines,Asia,Pasig,Samsung Galaxy A54 5G,Galaxy A,256 GB,Awesome Peach,Yes,457.71,0,1,457.71,457.71,PHP,56.5,25860.61,E-commerce Platform,Net Banking,Business,18–24,Android (Samsung),4.8,Kept,457.71
SAMS-00009530,2024-12-03,2024,Q4,December,Philippines,Asia,Pasig,Samsung Galaxy S23 Ultra,Galaxy S,256 GB,Phantom White,Yes,1194.27,0,2,1194.27,2388.54,PHP,56.5,134952.51,Samsung Store,Credit Card,Individual,18–24,Android (Samsung),3.3,Kept,2388.54
SAMS-00009533,2021-09-10,2021,Q3,September,Philippines,Asia,Quezon City,Samsung Galaxy S24,Galaxy S,256 GB,Titanium Yellow,Yes,739.89,7,1,688.1,688.1,PHP,56.5,38877.65,Online (Samsung.com),Credit Card,Individual,55+,Android (Samsung),4.1,Kept,739.89
SAMS-00009539,2022-03-17,2022,Q1,March,Philippines,Asia,Quezon City,Samsung Galaxy S23+,Galaxy S,1 TB,Graph,Yes,1078.73,7,2,1003.22,2006.44,PHP,56.5,113363.86,Carrier Store,Debit Card,Education,18–24,Android (Samsung),3.4,Kept,2157.46
SAMS-00009540,2022-08-22,2022,Q3,August,Philippines,Asia,Quezon City,Samsung Galaxy S23+,Galaxy S,512 GB,Lime,Yes,1045.4,15,9,888.59,7997.31,PHP,56.5,451848.02,Authorized Reseller,Credit Card,Education,45–54,New User,2.7,Kept,9408.6
SAMS-00009541,2022-09-29,2022,Q3,September,Philippines,Asia,Quezon City,Samsung Galaxy S22 Ultra,Galaxy S,256 GB,Phantom Black,Yes,1149.86,0,2,1149.86,2299.72,PHP,56.5,129934.18,Online (Samsung.com),BNPL (Buy Now Pay Later),Business,25–34,Feature Phone,3.2,Kept,2299.72
SAMS-00009542,2023-01-04,2023,Q1,January,Philippines,Asia,Quezon City,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Blue,Yes,1642.15,20,1,1313.72,1313.72,PHP,56.5,74225.18,Samsung Store,Debit Card,Enterprise,55+,Android (Other),3.8,Kept,1642.15
SAMS-00009553,2024-06-28,2024,Q2,June,Philippines,Asia,Quezon City,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Violet,No,128.59,7,3,119.59,358.77,PHP,56.5,20270.5,Online (Samsung.com),Net Banking,Education,25–34,New User,4.4,Kept,385.77
SAMS-00009555,2024-09-05,2024,Q3,September,Philippines,Asia,Quezon City,Samsung Galaxy S23 FE,Galaxy S,128 GB,Lavender,Yes,599.13,0,2,599.13,1198.26,PHP,56.5,67701.69,Third-Party Retailer,Cash,Enterprise,35–44,Android (Samsung),2.7,Kept,1198.26
SAMS-00009559,2021-03-04,2021,Q1,March,Philippines,Asia,Taguig,Samsung Galaxy S24+,Galaxy S,256 GB,Lavender,Yes,1045.56,0,1,1045.56,1045.56,PHP,56.5,59074.14,Corporate / B2B,Samsung Pay,Business,25–34,iOS,2.9,Kept,1045.56
SAMS-00009563,2021-12-22,2021,Q4,December,Philippines,Asia,Taguig,Samsung Galaxy S24 Ultra,Galaxy S,512 GB,Titanium Violet,Yes,1290.45,0,1,1290.45,1290.45,PHP,56.5,72910.43,Third-Party Retailer,Cash,Individual,25–34,Android (Other),3.2,Kept,1290.45
SAMS-00009567,2022-11-09,2022,Q4,November,Philippines,Asia,Taguig,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Icy Blue,Yes,1583.08,12,1,1393.11,1393.11,PHP,56.5,78710.71,E-commerce Platform,EMI / Installment,Business,18–24,New User,4.2,Kept,1583.08
